pixelSizeMM;testType;part;trialNumInTest;blockNumber;trialInBlock;distanceMM;distancePix;widthMM;widthPix;cursorSizeMM;cursorSizePix;movementDirection;startPosX;startPosY;startCenterX;startCenterY;startWidthPix;startHeightPix;targetPosX;targetPosY;targetCenterX;targetCenterY;targetSideLengthPix;pressPointStartX;pressPointStartY;EucDistPressStartPix;EucDistPressStartMM;releasePointStartX;releasePointStartY;EucDistReleaseStartPix;EucDistReleaseStartMM;pressPointTargetX;pressPointTargetY;EucDistPressTargetPix;EucDistPressTargetMM;releasePointTargetX;releasePointTargetY;EucDistReleaseTargetPix;EucDistReleaseTargetMM;hit;trialStartTime;trialEndTime;trialTime
0.2309090909090909;Fitts;P100;13;1;13;150.0909090909091;650;15.009090909090908;65;1.0;4.330708661417323;right;233;646;253;658;40;24;871;626;903;658;64;254;662;4.123105;0.952062;254;662;4.123105;0.952062;905;666;8.246211;1.904125;905;666;8.246211;1.904125;1;1618834103821;1618834104566;745
0.2309090909090909;Fitts;P100;14;1;14;150.0909090909091;650;2.309090909090909;10;1.0;4.330708661417323;left;1067;499;1087;511;40;24;432;506;437;511;10;1097;515;10.770329;2.486967;1095;515;8.944271;2.065313;439;514;3.605551;0.832554;439;514;3.605551;0.832554;1;1618834105621;1618834106861;1240
0.2309090909090909;Fitts;P100;15;1;15;150.0909090909091;650;20.08909090909091;87;1.0;4.330708661417323;right;117;399;137;411;40;24;744;368;787;411;86;134;413;3.605551;0.832554;134;413;3.605551;0.832554;798;413;11.180339;2.581642;798;413;11.180339;2.581642;1;1618834108152;1618834109055;903
0.2309090909090909;Fitts;P100;16;1;16;50.10727272727272;217;4.849090909090909;21;1.0;4.330708661417323;right;463;508;483;520;40;24;690;510;700;520;20;478;522;5.385164;1.243483;479;522;4.472135;1.032656;701;519;1.414213;0.326554;701;519;1.414213;0.326554;1;1618834110087;1618834111196;1109
0.2309090909090909;Fitts;P100;17;1;17;109.91272727272727;476;4.849090909090909;21;1.0;4.330708661417323;right;637;298;657;310;40;24;1123;300;1133;310;20;660;315;5.830951;1.346419;660;315;5.830951;1.346419;1135;309;2.236067;0.516328;1135;309;2.236067;0.516328;1;1618834112270;1618834113510;1240
0.2309090909090909;Fitts;P100;18;1;18;150.0909090909091;650;2.309090909090909;10;1.0;4.330708661417323;right;144;665;164;677;40;24;809;672;814;677;10;172;675;8.246211;1.904125;173;675;9.219544;2.128876;816;681;4.472135;1.032656;816;681;4.472135;1.032656;1;1618834114914;1618834116514;1600
0.2309090909090909;Fitts;P100;19;1;19;50.10727272727272;217;2.309090909090909;10;1.0;4.330708661417323;right;614;503;634;515;40;24;846;510;851;515;10;639;517;5.385164;1.243483;639;517;5.385164;1.243483;853;516;2.236067;0.516328;853;516;2.236067;0.516328;1;1618834117479;1618834118742;1263
0.2309090909090909;Fitts;P100;20;1;20;150.0909090909091;650;24.938181818181818;108;1.0;4.330708661417323;right;86;449;106;461;40;24;702;407;756;461;108;112;463;6.324555;1.460397;112;463;6.324555;1.460397;739;469;18.788294;4.338387;739;468;18.384776;4.245211;1;1618834119864;1618834120564;700
0.2309090909090909;Fitts;P100;21;1;21;109.91272727272727;476;7.158181818181818;31;1.0;4.330708661417323;left;569;353;589;365;40;24;98;350;113;365;30;607;359;18.973665;4.381191;607;359;18.973665;4.381191;112;360;5.099019;1.177409;112;360;5.099019;1.177409;1;1618834121720;1618834122713;993
0.2309090909090909;Fitts;P100;22;1;22;109.91272727272727;476;24.938181818181818;108;1.0;4.330708661417323;right;241;253;261;265;40;24;683;211;737;265;108;254;259;9.219544;2.128876;254;259;9.219544;2.128876;706;267;31.064449;7.173063;706;267;31.064449;7.173063;1;1618834123801;1618834124536;735
0.2309090909090909;Fitts;P100;23;1;23;50.10727272727272;217;9.929090909090908;43;1.0;4.330708661417323;right;512;697;532;709;40;24;728;688;749;709;42;522;704;11.180339;2.581642;522;704;11.180339;2.581642;755;714;7.810249;1.803457;755;714;7.810249;1.803457;1;1618834126074;1618834126797;723
0.2309090909090909;Fitts;P100;24;1;24;150.0909090909091;650;9.929090909090908;43;1.0;4.330708661417323;right;469;473;489;485;40;24;1118;464;1139;485;42;505;488;16.27882;3.758927;505;488;16.27882;3.758927;1137;488;3.605551;0.832554;1137;488;3.605551;0.832554;1;1618834127818;1618834128720;902
0.2309090909090909;Fitts;P100;25;1;25;109.91272727272727;476;9.929090909090908;43;1.0;4.330708661417323;right;829;190;849;202;40;24;1304;181;1325;202;42;850;202;1.0;0.230909;850;202;1.0;0.230909;1320;196;7.810249;1.803457;1320;196;7.810249;1.803457;1;1618834130011;1618834131005;994
0.2309090909090909;Fitts;P100;26;1;26;50.10727272727272;217;4.849090909090909;21;1.0;4.330708661417323;left;1158;401;1178;413;40;24;951;403;961;413;20;1190;410;12.369316;2.856187;1190;410;12.369316;2.856187;960;419;6.082762;1.404565;960;419;6.082762;1.404565;1;1618834132430;1618834133333;903
0.2309090909090909;Fitts;P100;27;1;27;50.10727272727272;217;15.009090909090908;65;1.0;4.330708661417323;right;515;478;535;490;40;24;720;458;752;490;64;534;490;1.0;0.230909;534;490;1.0;0.230909;753;487;3.162277;0.730198;753;487;3.162277;0.730198;1;1618834134399;1618834135099;700
0.2309090909090909;Fitts;P100;28;1;28;109.91272727272727;476;9.929090909090908;43;1.0;4.330708661417323;left;519;254;539;266;40;24;42;245;63;266;42;541;266;2.0;0.461818;539;266;0.0;0.0;58;263;5.830951;1.346419;58;263;5.830951;1.346419;1;1618834136289;1618834137136;847
0.2309090909090909;Fitts;P100;29;1;29;150.0909090909091;650;4.849090909090909;21;1.0;4.330708661417323;right;222;305;242;317;40;24;882;307;892;317;20;230;319;12.165525;2.80913;230;319;12.165525;2.80913;894;318;2.236067;0.516328;894;318;2.236067;0.516328;1;1618834138551;1618834139419;868
0.2309090909090909;Fitts;P100;30;1;30;109.91272727272727;476;20.08909090909091;87;1.0;4.330708661417323;left;1158;227;1178;239;40;24;659;196;702;239;86;1166;239;12.0;2.770909;1166;239;12.0;2.770909;693;252;15.811388;3.650993;693;252;15.811388;3.650993;1;1618834140575;1618834141478;903
0.2309090909090909;Fitts;P100;31;1;31;50.10727272727272;217;9.929090909090908;43;1.0;4.330708661417323;left;973;390;993;402;40;24;755;381;776;402;42;981;396;13.416407;3.09797;981;396;13.416407;3.09797;784;406;8.944271;2.065313;784;406;8.944271;2.065313;1;1618834142600;1618834143166;566
0.2309090909090909;Fitts;P100;32;1;32;109.91272727272727;476;7.158181818181818;31;1.0;4.330708661417323;right;571;529;591;541;40;24;1052;526;1067;541;30;588;540;3.162277;0.730198;588;540;3.162277;0.730198;1072;544;5.830951;1.346419;1072;544;5.830951;1.346419;1;1618834144253;1618834145259;1006
0.2309090909090909;Fitts;P100;33;1;33;50.10727272727272;217;24.938181818181818;108;1.0;4.330708661417323;right;1105;581;1125;593;40;24;1288;539;1342;593;108;1128;595;3.605551;0.832554;1129;595;4.472135;1.032656;1330;586;13.892443;3.207891;1330;586;13.892443;3.207891;1;1618834146245;1618834146748;503
0.2309090909090909;Fitts;P100;34;1;34;150.0909090909091;650;20.08909090909091;87;1.0;4.330708661417323;left;1070;631;1090;643;40;24;397;600;440;643;86;1078;637;13.416407;3.09797;1078;637;13.416407;3.09797;464;649;24.738633;5.712375;464;649;24.738633;5.712375;1;1618834147765;1618834148712;947
0.2309090909090909;Fitts;P100;35;1;35;150.0909090909091;650;4.849090909090909;21;1.0;4.330708661417323;left;1116;741;1136;753;40;24;476;743;486;753;20;1141;755;5.385164;1.243483;1136;755;2.0;0.461818;485;758;5.099019;1.177409;485;758;5.099019;1.177409;1;1618834150105;1618834151074;969
0.2309090909090909;Fitts;P100;36;1;36;109.91272727272727;476;2.309090909090909;10;1.0;4.330708661417323;right;163;663;183;675;40;24;654;670;659;675;10;187;678;5.0;1.154545;190;677;7.280109;1.681043;658;678;3.162277;0.730198;658;678;3.162277;0.730198;1;1618834152230;1618834153302;1072
0.2309090909090909;Fitts;P100;37;1;37;150.0909090909091;650;15.009090909090908;65;1.0;4.330708661417323;left;775;230;795;242;40;24;113;210;145;242;64;799;242;4.0;0.923636;799;242;4.0;0.923636;155;244;10.198039;2.354819;155;244;10.198039;2.354819;1;1618834154458;1618834155350;892
0.2309090909090909;Fitts;P100;38;1;38;109.91272727272727;476;24.938181818181818;108;1.0;4.330708661417323;left;871;557;891;569;40;24;361;515;415;569;108;895;572;5.0;1.154545;894;571;3.605551;0.832554;395;564;20.615528;4.760312;395;563;20.880613;4.821523;1;1618834156585;1618834157252;667
0.2309090909090909;Fitts;P100;39;1;39;150.0909090909091;650;24.938181818181818;108;1.0;4.330708661417323;left;715;622;735;634;40;24;31;580;85;634;108;739;633;4.123105;0.952062;738;634;3.0;0.692727;90;638;6.403124;1.478539;92;638;8.062257;1.861648;1;1618834158171;1618834158883;712
0.2309090909090909;Fitts;P100;40;1;40;150.0909090909091;650;7.158181818181818;31;1.0;4.330708661417323;left;980;285;1000;297;40;24;335;282;350;297;30;999;295;2.236067;0.516328;998;295;2.828427;0.653109;349;294;3.162277;0.730198;349;294;3.162277;0.730198;1;1618834160039;1618834160728;689
0.2309090909090909;Fitts;P100;41;1;41;50.10727272727272;217;15.009090909090908;65;1.0;4.330708661417323;left;776;551;796;563;40;24;547;531;579;563;64;803;563;7.0;1.616363;803;563;7.0;1.616363;576;564;3.162277;0.730198;576;564;3.162277;0.730198;1;1618834162007;1618834162663;656
0.2309090909090909;Fitts;P100;42;1;42;109.91272727272727;476;20.08909090909091;87;1.0;4.330708661417323;right;201;409;221;421;40;24;654;378;697;421;86;226;423;5.385164;1.243483;226;423;5.385164;1.243483;700;422;3.162277;0.730198;700;423;3.605551;0.832554;1;1618834163819;1618834164575;756
0.2309090909090909;Fitts;P100;43;2;1;50.10727272727272;217;9.929090909090908;43;1.0;4.330708661417323;left;1180;713;1200;725;40;24;962;704;983;725;42;1208;728;8.544003;1.972888;1207;728;7.615773;1.758551;980;726;3.162277;0.730198;980;726;3.162277;0.730198;1;1618834167082;1618834167838;756
0.2309090909090909;Fitts;P100;44;2;2;109.91272727272727;476;7.158181818181818;31;1.0;4.330708661417323;left;1280;264;1300;276;40;24;809;261;824;276;30;1305;277;5.099019;1.177409;1305;277;5.099019;1.177409;823;275;1.414213;0.326554;823;275;1.414213;0.326554;1;1618834169219;1618834170335;1116
0.2309090909090909;Fitts;P100;45;2;3;109.91272727272727;476;20.08909090909091;87;1.0;4.330708661417323;left;722;612;742;624;40;24;223;581;266;624;86;739;625;3.162277;0.730198;733;625;9.055385;2.09097;277;636;16.27882;3.758927;277;636;16.27882;3.758927;1;1618834171436;1618834172101;665
0.2309090909090909;Fitts;P100;46;2;4;109.91272727272727;476;2.309090909090909;10;1.0;4.330708661417323;right;407;238;427;250;40;24;898;245;903;250;10;435;245;9.433981;2.178392;435;245;9.433981;2.178392;901;253;3.605551;0.832554;901;253;3.605551;0.832554;1;1618834173201;1618834174148;947
pixelSizeMM;testType;part;trialNumInTest;blockNumber;trialInBlock;distanceMM;distancePix;widthMM;widthPix;cursorSizeMM;cursorSizePix;movementDirection;startPosX;startPosY;startCenterX;startCenterY;startWidthPix;startHeightPix;targetPosX;targetPosY;targetCenterX;targetCenterY;targetSideLengthPix;pressPointStartX;pressPointStartY;EucDistPressStartPix;EucDistPressStartMM;releasePointStartX;releasePointStartY;EucDistReleaseStartPix;EucDistReleaseStartMM;pressPointTargetX;pressPointTargetY;EucDistPressTargetPix;EucDistPressTargetMM;releasePointTargetX;releasePointTargetY;EucDistReleaseTargetPix;EucDistReleaseTargetMM;hit;trialStartTime;trialEndTime;trialTime
0.2309090909090909;Fitts;P100;1;1;1;150.0909090909091;650;2.309090909090909;10;1.0;4.330708661417323;right;363;296;383;308;40;24;1028;303;1033;308;10;391;311;8.544003;1.972888;391;311;8.544003;1.972888;1034;315;7.071067;1.632773;1034;313;5.099019;1.177409;0;1619780025474;1619780026945;1471
pixelSizeMM;testType;part;trialNumInTest;blockNumber;trialInBlock;distanceMM;distancePix;widthMM;widthPix;cursorSizeMM;cursorSizePix;movementDirection;startPosX;startPosY;startCenterX;startCenterY;startWidthPix;startHeightPix;targetPosX;targetPosY;targetCenterX;targetCenterY;targetSideLengthPix;pressPointStartX;pressPointStartY;EucDistPressStartPix;EucDistPressStartMM;releasePointStartX;releasePointStartY;EucDistReleaseStartPix;EucDistReleaseStartMM;pressPointTargetX;pressPointTargetY;EucDistPressTargetPix;EucDistPressTargetMM;releasePointTargetX;releasePointTargetY;EucDistReleaseTargetPix;EucDistReleaseTargetMM;hit;trialStartTime;trialEndTime;trialTime
0.2309090909090909;Fitts;P100;1;1;1;50.10727272727272;217;20.08909090909091;87;1.0;4.330708661417323;right;631;400;651;412;40;24;825;369;868;412;86;653;415;3.605551;0.832554;653;415;3.605551;0.832554;872;412;4.0;0.923636;872;412;4.0;0.923636;1;1625641978656;1625641979817;1161
0.2309090909090909;Fitts;P100;2;1;2;50.10727272727272;217;2.309090909090909;10;1.0;4.330708661417323;left;693;698;713;710;40;24;491;705;496;710;10;715;710;2.0;0.461818;715;710;2.0;0.461818;495;712;2.236067;0.516328;495;712;2.236067;0.516328;1;1625641980940;1625641982563;1623
0.2309090909090909;Fitts;P100;3;1;3;109.91272727272727;476;9.929090909090908;43;1.0;4.330708661417323;left;899;372;919;384;40;24;422;363;443;384;42;914;385;5.099019;1.177409;914;385;5.099019;1.177409;439;388;5.656854;1.306219;439;388;5.656854;1.306219;1;1625641984360;1625641985545;1185
0.2309090909090909;Fitts;P100;4;1;4;50.10727272727272;217;24.938181818181818;108;1.0;4.330708661417323;left;1328;301;1348;313;40;24;1077;259;1131;313;108;1346;313;2.0;0.461818;1346;313;2.0;0.461818;1135;321;8.944271;2.065313;1135;321;8.944271;2.065313;1;1625641986936;1625641987626;690
0.2309090909090909;Fitts;P100;5;1;5;150.0909090909091;650;4.849090909090909;21;1.0;4.330708661417323;left;782;256;802;268;40;24;142;258;152;268;20;817;268;15.0;3.463636;817;268;15.0;3.463636;151;270;2.236067;0.516328;151;270;2.236067;0.516328;1;1625641988556;1625641990033;1477
0.2309090909090909;Fitts;P100;6;1;6;109.91272727272727;476;2.309090909090909;10;1.0;4.330708661417323;left;1054;628;1074;640;40;24;593;635;598;640;10;1075;644;4.123105;0.952062;1075;644;4.123105;0.952062;597;641;1.414213;0.326554;597;641;1.414213;0.326554;1;1625641991370;1625641992890;1520
0.2309090909090909;Fitts;P100;7;1;7;109.91272727272727;476;24.938181818181818;108;1.0;4.330708661417323;left;993;298;1013;310;40;24;483;256;537;310;108;1013;309;1.0;0.230909;1013;309;1.0;0.230909;528;300;13.453624;3.106564;528;300;13.453624;3.106564;1;1625641994272;1625641994826;554
0.2309090909090909;Fitts;P100;8;1;8;50.10727272727272;217;4.849090909090909;21;1.0;4.330708661417323;left;342;389;362;401;40;24;135;391;145;401;20;363;402;1.414213;0.326554;363;402;1.414213;0.326554;146;404;3.162277;0.730198;146;404;3.162277;0.730198;1;1625641995970;1625641997073;1103
0.2309090909090909;Fitts;P100;9;1;9;150.0909090909091;650;2.309090909090909;10;1.0;4.330708661417323;right;56;653;76;665;40;24;721;660;726;665;10;77;665;1.0;0.230909;77;665;1.0;0.230909;726;667;2.0;0.461818;726;667;2.0;0.461818;1;1625641998727;1625642000091;1364
pixelSizeMM;testType;part;trialNumInTest;blockNumber;trialInBlock;distanceMM;distancePix;widthMM;widthPix;cursorSizeMM;cursorSizePix;movementDirection;startPosX;startPosY;startCenterX;startCenterY;startWidthPix;startHeightPix;targetPosX;targetPosY;targetCenterX;targetCenterY;targetSideLengthPix;pressPointStartX;pressPointStartY;EucDistPressStartPix;EucDistPressStartMM;releasePointStartX;releasePointStartY;EucDistReleaseStartPix;EucDistReleaseStartMM;pressPointTargetX;pressPointTargetY;EucDistPressTargetPix;EucDistPressTargetMM;releasePointTargetX;releasePointTargetY;EucDistReleaseTargetPix;EucDistReleaseTargetMM;hit;trialStartTime;trialEndTime;trialTime
0.26458333333333334;Fitts;P100;1;1;1;110.06666666666666;416;7.14375;27;1.0;3.779527559055118;left;1693;413;1713;424;40;23;1284;411;1297;424;26;1724;427;11.401754;3.016714;1724;427;11.401754;3.016714;1298;426;2.236067;0.591626;1298;426;2.236067;0.591626;1;1625643328301;1625643330107;1806
0.26458333333333334;Fitts;P100;2;1;2;150.01875;567;2.38125;9;1.0;3.779527559055118;left;1820;732;1840;743;40;23;1269;739;1273;743;8;1837;742;3.162277;0.836685;1836;742;4.123105;1.090905;1276;745;3.605551;0.953968;1276;745;3.605551;0.953968;1;1625643332970;1625643334666;1696
0.26458333333333334;Fitts;P100;3;1;3;110.06666666666666;416;20.108333333333334;76;1.0;3.779527559055118;left;1097;365;1117;376;40;23;663;338;701;376;76;1126;371;10.29563;2.724052;1126;371;10.29563;2.724052;720;377;19.026297;5.034041;720;377;19.026297;5.034041;1;1625643336682;1625643337642;960
0.26458333333333334;Fitts;P100;4;1;4;150.01875;567;10.054166666666667;38;1.0;3.779527559055118;right;887;529;907;540;40;23;1455;521;1474;540;38;916;543;9.486832;2.510057;916;543;9.486832;2.510057;1473;538;2.236067;0.591626;1473;538;2.236067;0.591626;1;1625643339124;1625643340307;1183
0.26458333333333334;Fitts;P100;5;1;5;50.00625;189;2.38125;9;1.0;3.779527559055118;left;665;170;685;181;40;23;492;177;496;181;8;692;179;7.280109;1.926195;692;179;7.280109;1.926195;497;183;2.236067;0.591626;497;183;2.236067;0.591626;1;1625643341565;1625643342895;1330
0.26458333333333334;Fitts;P100;6;1;6;50.00625;189;24.870833333333334;94;1.0;3.779527559055118;left;261;702;281;713;40;23;45;666;92;713;94;279;719;6.324555;1.673371;279;718;5.385164;1.424824;110;707;18.973665;5.020115;110;707;18.973665;5.020115;1;1625643344501;1625643345292;791
0.26458333333333334;Fitts;P100;7;1;7;50.00625;189;20.108333333333334;76;1.0;3.779527559055118;left;485;603;505;614;40;23;278;576;316;614;76;502;619;5.830951;1.542772;502;619;5.830951;1.542772;326;619;11.180339;2.958131;326;619;11.180339;2.958131;1;1625643350520;1625643351310;790
pixelSizeMM;testType;part;trialNumInTest;blockNumber;trialInBlock;distanceMM;distancePix;widthMM;widthPix;cursorSizeMM;cursorSizePix;movementDirection;startPosX;startPosY;startCenterX;startCenterY;startWidthPix;startHeightPix;targetPosX;targetPosY;targetCenterX;targetCenterY;targetSideLengthPix;pressPointStartX;pressPointStartY;EucDistPressStartPix;EucDistPressStartMM;releasePointStartX;releasePointStartY;EucDistReleaseStartPix;EucDistReleaseStartMM;pressPointTargetX;pressPointTargetY;EucDistPressTargetPix;EucDistPressTargetMM;releasePointTargetX;releasePointTargetY;EucDistReleaseTargetPix;EucDistReleaseTargetMM;hit;trialStartTime;trialEndTime;trialTime
0.26458333333333334;Fitts;P100;1;1;1;110.06666666666666;416;15.08125;57;1.0;3.779527559055118;left;1807;183;1827;194;40;23;1383;166;1411;194;56;1817;184;14.142135;3.741773;1817;184;14.142135;3.741773;1404;188;9.219544;2.439337;1404;188;9.219544;2.439337;1;1625653085722;1625653086541;819
0.26458333333333334;Fitts;P100;2;1;2;50.00625;189;2.38125;9;1.0;3.779527559055118;left;927;684;947;695;40;23;754;691;758;695;8;958;697;11.180339;2.958131;956;696;9.055385;2.395903;756;692;3.605551;0.953968;756;692;3.605551;0.953968;1;1625653087818;1625653088859;1041
0.26458333333333334;Fitts;P100;3;1;3;150.01875;567;15.08125;57;1.0;3.779527559055118;left;1624;635;1644;646;40;23;1049;618;1077;646;56;1630;635;17.804493;4.710772;1630;635;17.804493;4.710772;1052;636;26.925824;7.124124;1052;636;26.925824;7.124124;1;1625653089977;1625653090540;563
