pixelSizeMM;testType;part;trialNumInTest;blockNumber;trialInBlock;distanceMM;distancePix;widthMM;widthPix;cursorSizeMM;cursorSizePix;movementDirection;startPosX;startPosY;startCenterX;startCenterY;startWidthPix;startHeightPix;targetPosX;targetPosY;targetCenterX;targetCenterY;targetSideLengthPix;pressPointStartX;pressPointStartY;EucDistPressStartPix;EucDistPressStartMM;releasePointStartX;releasePointStartY;EucDistReleaseStartPix;EucDistReleaseStartMM;pressPointTargetX;pressPointTargetY;EucDistPressTargetPix;EucDistPressTargetMM;releasePointTargetX;releasePointTargetY;EucDistReleaseTargetPix;EucDistReleaseTargetMM;hit;trialStartTime;trialEndTime;trialTime
0.26185567010309274;Fitts;P3;17;1;17;50.01443298969071;191;9.950515463917524;38;35.0;133.66141732283467;left;303;361;323;437;40;153;113;418;132;437;38;321;433;4.472135;1.171054;321;433;4.472135;1.171054;132;440;3.0;0.785567;132;440;3.0;0.785567;1;1612953455640;1612953456598;958
0.26185567010309274;Fitts;P3;18;1;18;109.97938144329895;420;4.713402061855669;18;35.0;133.66141732283467;right;639;199;659;275;40;153;1070;266;1079;275;18;648;253;24.596747;6.440797;648;253;24.596747;6.440797;1080;277;2.236067;0.585527;1080;277;2.236067;0.585527;1;1612953457840;1612953459460;1620
0.26185567010309274;Fitts;P3;19;1;19;109.97938144329895;420;24.87628865979381;95;35.0;133.66141732283467;right;462;434;482;510;40;153;855;463;902;510;94;469;508;13.152946;3.444173;469;508;13.152946;3.444173;903;505;5.099019;1.335207;903;505;5.099019;1.335207;1;1612953461293;1612953462613;1320
0.26185567010309274;Fitts;P3;20;1;20;150.04329896907214;573;7.070103092783504;27;35.0;133.66141732283467;right;315;261;335;337;40;153;895;324;908;337;26;336;315;22.022715;5.766772;336;315;22.022715;5.766772;914;339;6.324555;1.65612;914;339;6.324555;1.65612;1;1612953464000;1612953465338;1338
0.26185567010309274;Fitts;P3;21;1;21;109.97938144329895;420;24.87628865979381;95;35.0;133.66141732283467;left;536;428;556;504;40;153;89;457;136;504;94;553;523;19.235384;5.036894;553;523;19.235384;5.036894;142;507;6.708203;1.756581;142;507;6.708203;1.756581;1;1612953466467;1612953467853;1386
0.26185567010309274;Fitts;P3;22;1;22;150.04329896907214;573;2.3567010309278347;9;35.0;133.66141732283467;left;1069;188;1089;264;40;153;512;260;516;264;8;1093;251;13.60147;3.561622;1093;251;13.60147;3.561622;514;263;2.236067;0.585527;514;263;2.236067;0.585527;1;1612953469118;1612953470626;1508
0.26185567010309274;Fitts;P3;23;1;23;150.04329896907214;573;24.87628865979381;95;35.0;133.66141732283467;right;206;403;226;479;40;153;752;432;799;479;94;228;465;14.142135;3.703198;228;465;14.142135;3.703198;805;482;6.708203;1.756581;805;482;6.708203;1.756581;1;1612953471880;1612953472941;1061
0.26185567010309274;Fitts;P3;24;1;24;50.01443298969071;191;2.3567010309278347;9;35.0;133.66141732283467;right;148;247;168;323;40;153;355;319;359;323;8;174;313;11.661903;3.053735;173;313;11.180339;2.927635;362;323;3.0;0.785567;362;323;3.0;0.785567;1;1612953474329;1612953475367;1038
0.26185567010309274;Fitts;P3;25;1;25;150.04329896907214;573;4.713402061855669;18;35.0;133.66141732283467;right;146;479;166;555;40;153;730;546;739;555;18;164;560;5.385164;1.410135;164;560;5.385164;1.410135;738;557;2.236067;0.585527;738;557;2.236067;0.585527;1;1612953476917;1612953480719;3802
0.26185567010309274;Fitts;P3;26;1;26;150.04329896907214;573;24.87628865979381;95;35.0;133.66141732283467;left;1049;232;1069;308;40;153;449;261;496;308;94;1062;291;18.384776;4.814157;1062;291;18.384776;4.814157;482;310;14.142135;3.703198;482;310;14.142135;3.703198;1;1612953482309;1612953483380;1071
0.26185567010309274;Fitts;P3;27;1;27;109.97938144329895;420;2.3567010309278347;9;35.0;133.66141732283467;left;1078;417;1098;493;40;153;674;489;678;493;8;1093;484;10.29563;2.695969;1093;484;10.29563;2.695969;678;499;6.0;1.571134;678;499;6.0;1.571134;0;1612953485090;1612953486460;1370
0.26185567010309274;Fitts;P3;28;1;28;150.04329896907214;573;19.90103092783505;76;35.0;133.66141732283467;right;303;261;323;337;40;153;858;299;896;337;76;327;341;5.656854;1.481279;327;341;5.656854;1.481279;907;325;16.27882;4.262701;907;325;16.27882;4.262701;1;1612953488058;1612953489136;1078
0.26185567010309274;Fitts;P3;29;1;29;150.04329896907214;573;14.925773195876285;57;35.0;133.66141732283467;right;392;448;412;524;40;153;957;496;985;524;56;402;526;10.198039;2.670414;402;526;10.198039;2.670414;985;520;4.0;1.047422;985;520;4.0;1.047422;1;1612953490354;1612953491618;1264
0.26185567010309274;Fitts;P3;30;1;30;150.04329896907214;573;2.3567010309278347;9;35.0;133.66141732283467;right;256;216;276;292;40;153;845;288;849;292;8;284;303;13.60147;3.561622;284;303;13.60147;3.561622;848;292;1.0;0.261855;848;292;1.0;0.261855;1;1612953493443;1612953495079;1636
0.26185567010309274;Fitts;P3;31;1;31;50.01443298969071;191;9.950515463917524;38;35.0;133.66141732283467;left;368;484;388;560;40;153;178;541;197;560;38;382;535;25.70992;6.732288;382;535;25.70992;6.732288;178;573;23.021728;6.02837;178;573;23.021728;6.02837;0;1612953496491;1612953497561;1070
0.26185567010309274;Fitts;P3;32;1;32;50.01443298969071;191;7.070103092783504;27;35.0;133.66141732283467;left;478;296;498;372;40;153;294;359;307;372;26;494;356;16.492422;4.318634;494;356;16.492422;4.318634;304;372;3.0;0.785567;304;372;3.0;0.785567;1;1612953499005;1612953500188;1183
0.26185567010309274;Fitts;P3;33;1;33;109.97938144329895;420;19.90103092783505;76;35.0;133.66141732283467;right;652;480;672;556;40;153;1054;518;1092;556;76;673;546;10.049875;2.631616;673;546;10.049875;2.631616;1092;553;3.0;0.785567;1092;553;3.0;0.785567;1;1612953501479;1612953502574;1095
0.26185567010309274;Fitts;P3;34;1;34;150.04329896907214;573;2.3567010309278347;9;35.0;133.66141732283467;left;917;200;937;276;40;153;360;272;364;276;8;935;302;26.076809;6.82836;935;302;26.076809;6.82836;365;279;3.162277;0.82806;365;279;3.162277;0.82806;1;1612953503646;1612953505161;1515
0.26185567010309274;Fitts;P3;35;1;35;50.01443298969071;191;19.90103092783505;76;35.0;133.66141732283467;left;958;439;978;515;40;153;749;477;787;515;76;985;506;11.401754;2.985613;985;506;11.401754;2.985613;798;517;11.180339;2.927635;798;517;11.180339;2.927635;1;1612953506524;1612953507303;779
0.26185567010309274;Fitts;P3;36;1;36;50.01443298969071;191;4.713402061855669;18;35.0;133.66141732283467;right;924;176;944;252;40;153;1126;243;1135;252;18;939;244;9.433981;2.470341;939;244;9.433981;2.470341;1137;255;3.605551;0.944134;1137;255;3.605551;0.944134;1;1612953509726;1612953511273;1547
0.26185567010309274;Fitts;P3;37;1;37;50.01443298969071;191;19.90103092783505;76;35.0;133.66141732283467;right;352;341;372;417;40;153;525;379;563;417;76;376;417;4.0;1.047422;376;417;4.0;1.047422;578;426;17.492855;4.580603;578;426;17.492855;4.580603;1;1612953512216;1612953512930;714
pixelSizeMM;testType;part;trialNumInTest;blockNumber;trialInBlock;distanceMM;distancePix;widthMM;widthPix;cursorSizeMM;cursorSizePix;movementDirection;startPosX;startPosY;startCenterX;startCenterY;startWidthPix;startHeightPix;targetPosX;targetPosY;targetCenterX;targetCenterY;targetSideLengthPix;pressPointStartX;pressPointStartY;EucDistPressStartPix;EucDistPressStartMM;releasePointStartX;releasePointStartY;EucDistReleaseStartPix;EucDistReleaseStartMM;pressPointTargetX;pressPointTargetY;EucDistPressTargetPix;EucDistPressTargetMM;releasePointTargetX;releasePointTargetY;EucDistReleaseTargetPix;EucDistReleaseTargetMM;hit;trialStartTime;trialEndTime;trialTime
0.26185567010309274;Fitts;P3;1;1;1;50.01443298969071;191;9.950515463917524;38;35.0;133.66141732283467;left;1069;420;1089;496;40;153;879;477;898;496;38;1100;501;12.083045;3.164014;1100;501;12.083045;3.164014;904;496;6.0;1.571134;904;496;6.0;1.571134;1;1612953565799;1612953566814;1015
pixelSizeMM;testType;part;trialNumInTest;blockNumber;trialInBlock;distanceMM;distancePix;widthMM;widthPix;cursorSizeMM;cursorSizePix;movementDirection;startPosX;startPosY;startCenterX;startCenterY;startWidthPix;startHeightPix;targetPosX;targetPosY;targetCenterX;targetCenterY;targetSideLengthPix;pressPointStartX;pressPointStartY;EucDistPressStartPix;EucDistPressStartMM;releasePointStartX;releasePointStartY;EucDistReleaseStartPix;EucDistReleaseStartMM;pressPointTargetX;pressPointTargetY;EucDistPressTargetPix;EucDistPressTargetMM;releasePointTargetX;releasePointTargetY;EucDistReleaseTargetPix;EucDistReleaseTargetMM;hit;trialStartTime;trialEndTime;trialTime
0.19689922480620153;Fitts;P3;1;1;1;110.06666666666666;559;7.285271317829457;37;35.0;177.75590551181105;left;1077;611;1097;709;40;197;520;691;538;709;36;1101;688;21.377558;4.209224;1101;688;21.377558;4.209224;539;711;2.236067;0.44028;539;711;2.236067;0.44028;1;1612953603337;1612953605078;1741
0.19689922480620153;Fitts;P3;2;1;2;110.06666666666666;559;2.362790697674418;12;35.0;177.75590551181105;right;145;383;165;481;40;197;718;475;724;481;12;169;484;5.0;0.984496;169;484;5.0;0.984496;720;482;4.123105;0.811836;720;482;4.123105;0.811836;1;1612953606993;1612953608782;1789
0.19689922480620153;Fitts;P3;3;1;3;150.03720930232558;762;2.362790697674418;12;35.0;177.75590551181105;left;1536;653;1556;751;40;197;788;745;794;751;12;1554;725;26.076809;5.134503;1554;725;26.076809;5.134503;792;755;4.472135;0.88056;792;755;4.472135;0.88056;1;1612953610590;1612953638074;27484
0.19689922480620153;Fitts;P3;4;1;4;110.06666666666666;559;20.083720930232555;102;35.0;177.75590551181105;right;367;316;387;414;40;197;895;363;946;414;102;390;444;30.149626;5.936438;390;444;30.149626;5.936438;937;418;9.848857;1.939232;937;419;10.29563;2.027201;1;1612953639938;1612953641138;1200
0.19689922480620153;Fitts;P3;5;1;5;110.06666666666666;559;14.964341085271316;76;35.0;177.75590551181105;left;1495;554;1515;652;40;197;918;614;956;652;76;1515;599;53.0;10.435658;1515;599;53.0;10.435658;973;640;20.808652;4.097207;973;640;20.808652;4.097207;1;1612953643188;1612953644098;910
0.19689922480620153;Fitts;P3;6;1;6;110.06666666666666;559;14.964341085271316;76;35.0;177.75590551181105;right;707;249;727;347;40;197;1248;309;1286;347;76;731;374;27.294688;5.374302;731;373;26.305892;5.179609;1286;344;3.0;0.590697;1286;344;3.0;0.590697;1;1612953645396;1612953646709;1313
0.19689922480620153;Fitts;P3;7;1;7;150.03720930232558;762;10.041860465116278;51;35.0;177.75590551181105;left;1012;667;1032;765;40;197;245;740;270;765;50;1040;708;57.558665;11.333256;1040;708;57.558665;11.333256;274;771;7.211102;1.41986;274;771;7.211102;1.41986;1;1612953647926;1612953649046;1120
0.19689922480620153;Fitts;P3;8;1;8;50.01240310077519;254;10.041860465116278;51;35.0;177.75590551181105;left;998;275;1018;373;40;197;739;348;764;373;50;1011;363;12.206555;2.403461;1011;363;12.206555;2.403461;762;377;4.472135;0.88056;762;377;4.472135;0.88056;1;1612953653351;1612953654227;876
0.19689922480620153;Fitts;P3;9;1;9;50.01240310077519;254;20.083720930232555;102;35.0;177.75590551181105;right;232;675;252;773;40;197;455;722;506;773;102;252;778;5.0;0.984496;252;778;5.0;0.984496;516;763;14.142135;2.784575;515;763;13.453624;2.649008;1;1612953655706;1612953656435;729
0.19689922480620153;Fitts;P3;10;1;10;150.03720930232558;762;7.285271317829457;37;35.0;177.75590551181105;left;1270;335;1290;433;40;197;510;415;528;433;36;1295;430;5.830951;1.148109;1295;430;5.830951;1.148109;527;429;4.123105;0.811836;527;429;4.123105;0.811836;1;1612953658017;1612953659322;1305
0.19689922480620153;Fitts;P3;11;1;11;110.06666666666666;559;10.041860465116278;51;35.0;177.75590551181105;right;861;558;881;656;40;197;1415;631;1440;656;50;875;643;14.317821;2.819167;875;643;14.317821;2.819167;1440;648;8.0;1.575193;1440;648;8.0;1.575193;1;1612953660863;1612953662217;1354
0.19689922480620153;Fitts;P3;12;1;12;50.01240310077519;254;10.041860465116278;51;35.0;177.75590551181105;left;816;196;836;294;40;197;557;269;582;294;50;838;330;36.055512;7.099302;838;330;36.055512;7.099302;588;289;7.810249;1.537832;588;289;7.810249;1.537832;1;1612953663856;1612953664966;1110
0.19689922480620153;Fitts;P3;13;1;13;50.01240310077519;254;25.006201550387594;127;35.0;177.75590551181105;left;1035;538;1055;636;40;197;738;573;801;636;126;1058;642;6.708203;1.32084;1058;642;6.708203;1.32084;764;665;47.010637;9.256358;764;665;47.010637;9.256358;1;1612953666304;1612953667101;797
0.19689922480620153;Fitts;P3;14;1;14;150.03720930232558;762;7.285271317829457;37;35.0;177.75590551181105;right;139;318;159;416;40;197;903;398;921;416;36;161;405;11.180339;2.2014;161;405;11.180339;2.2014;927;427;12.529964;2.46714;927;427;12.529964;2.46714;1;1612953668957;1612953670407;1450
0.19689922480620153;Fitts;P3;15;1;15;150.03720930232558;762;10.041860465116278;51;35.0;177.75590551181105;right;494;538;514;636;40;197;1251;611;1276;636;50;509;606;30.413812;5.988456;509;606;30.413812;5.988456;1282;636;6.0;1.181395;1282;636;6.0;1.181395;1;1612953672110;1612953673326;1216
0.19689922480620153;Fitts;P3;16;1;16;150.03720930232558;762;20.083720930232555;102;35.0;177.75590551181105;right;564;329;584;427;40;197;1295;376;1346;427;102;587;431;5.0;0.984496;587;431;5.0;0.984496;1336;432;11.180339;2.2014;1336;432;11.180339;2.2014;1;1612953674900;1612953676183;1283
